name,new-AL,new-D,new-AR
A36-D17-A25,2.06255,-2.8307,2.05522
A36-D17-A26,2.06255,-2.8307,1.92297
A36-D17-A27,2.06255,-2.8307,2.0775
A36-D17-A28,2.06255,-2.8307,2.0745
A36-D17-A29,2.06255,-2.8307,2.0737
A36-D17-A30,2.06255,-2.8307,1.982
A36-D17-A31,2.06255,-2.8307,2.303
A36-D17-A32,2.06255,-2.8307,2.0549
A36-D17-A33,2.06255,-2.8307,2.06
A36-D17-A34,2.06255,-2.8307,2.05475
A36-D17-A35,2.06255,-2.8307,2.018
A36-D17-A36,2.06255,-2.8307,2.06255
A36-D17-A37,2.06255,-2.8307,2.0434
A36-D17-A38,2.06255,-2.8307,2.0346
A36-D17-A39,2.06255,-2.8307,2.05155
A36-D17-A40,2.06255,-2.8307,2.0518
A36-D17-A41,2.06255,-2.8307,2.04075
A36-D18-A01,2.06255,-2.8097,2.0526
A36-D18-A02,2.06255,-2.8097,2.04761
A36-D18-A03,2.06255,-2.8097,2.0553
A36-D18-A04,2.06255,-2.8097,2.0413
A36-D18-A05,2.06255,-2.8097,2.0471
A36-D18-A06,2.06255,-2.8097,2.0376
A36-D18-A07,2.06255,-2.8097,2.0364
A36-D18-A08,2.06255,-2.8097,2.0417
A36-D18-A09,2.06255,-2.8097,2.0468
A36-D18-A10,2.06255,-2.8097,2.0487
A36-D18-A11,2.06255,-2.8097,1.95575
A36-D18-A12,2.06255,-2.8097,2.0611
A36-D18-A13,2.06255,-2.8097,2.0386
A36-D18-A14,2.06255,-2.8097,2.0421
A36-D18-A15,2.06255,-2.8097,2.04055
A36-D18-A16,2.06255,-2.8097,2.0364
A36-D18-A17,2.06255,-2.8097,2.05756
A36-D18-A18,2.06255,-2.8097,2.0657
A36-D18-A19,2.06255,-2.8097,2.0385
A36-D18-A20,2.06255,-2.8097,1.92952
A36-D18-A21,2.06255,-2.8097,2.0019
A36-D18-A22,2.06255,-2.8097,1.99715
A36-D18-A23,2.06255,-2.8097,2.00205
A36-D18-A24,2.06255,-2.8097,2.0839
A36-D18-A25,2.06255,-2.8097,2.05522
A36-D18-A26,2.06255,-2.8097,1.92297
A36-D18-A27,2.06255,-2.8097,2.0775
A36-D18-A28,2.06255,-2.8097,2.0745
A36-D18-A29,2.06255,-2.8097,2.0737
A36-D18-A30,2.06255,-2.8097,1.982
A36-D18-A31,2.06255,-2.8097,2.303
A36-D18-A32,2.06255,-2.8097,2.0549
A36-D18-A33,2.06255,-2.8097,2.06
A36-D18-A34,2.06255,-2.8097,2.05475
A36-D18-A35,2.06255,-2.8097,2.018
A36-D18-A36,2.06255,-2.8097,2.06255
A36-D18-A37,2.06255,-2.8097,2.0434
A36-D18-A38,2.06255,-2.8097,2.0346
A36-D18-A39,2.06255,-2.8097,2.05155
A36-D18-A40,2.06255,-2.8097,2.0518
A36-D18-A41,2.06255,-2.8097,2.04075
A36-D19-A01,2.06255,-2.8451,2.0526
A36-D19-A02,2.06255,-2.8451,2.04761
A36-D19-A03,2.06255,-2.8451,2.0553
A36-D19-A04,2.06255,-2.8451,2.0413
A36-D19-A05,2.06255,-2.8451,2.0471
A36-D19-A06,2.06255,-2.8451,2.0376
A36-D19-A07,2.06255,-2.8451,2.0364
A36-D19-A08,2.06255,-2.8451,2.0417
A36-D19-A09,2.06255,-2.8451,2.0468
A36-D19-A10,2.06255,-2.8451,2.0487
A36-D19-A11,2.06255,-2.8451,1.95575
A36-D19-A12,2.06255,-2.8451,2.0611
A36-D19-A13,2.06255,-2.8451,2.0386
A36-D19-A14,2.06255,-2.8451,2.0421
A36-D19-A15,2.06255,-2.8451,2.04055
A36-D19-A16,2.06255,-2.8451,2.0364
A36-D19-A17,2.06255,-2.8451,2.05756
A36-D19-A18,2.06255,-2.8451,2.0657
A36-D19-A19,2.06255,-2.8451,2.0385
A36-D19-A20,2.06255,-2.8451,1.92952
A36-D19-A21,2.06255,-2.8451,2.0019
A36-D19-A22,2.06255,-2.8451,1.99715
A36-D19-A23,2.06255,-2.8451,2.00205
A36-D19-A24,2.06255,-2.8451,2.0839
A36-D19-A25,2.06255,-2.8451,2.05522
A36-D19-A26,2.06255,-2.8451,1.92297
A36-D19-A27,2.06255,-2.8451,2.0775
A36-D19-A28,2.06255,-2.8451,2.0745
A36-D19-A29,2.06255,-2.8451,2.0737
A36-D19-A30,2.06255,-2.8451,1.982
A36-D19-A31,2.06255,-2.8451,2.303
A36-D19-A32,2.06255,-2.8451,2.0549
A36-D19-A33,2.06255,-2.8451,2.06
A36-D19-A34,2.06255,-2.8451,2.05475
A36-D19-A35,2.06255,-2.8451,2.018
A36-D19-A36,2.06255,-2.8451,2.06255
A36-D19-A37,2.06255,-2.8451,2.0434
A36-D19-A38,2.06255,-2.8451,2.0346
A36-D19-A39,2.06255,-2.8451,2.05155
A36-D19-A40,2.06255,-2.8451,2.0518
A36-D19-A41,2.06255,-2.8451,2.04075
A36-D20-A01,2.06255,-2.8373,2.0526
A36-D20-A02,2.06255,-2.8373,2.04761
A36-D20-A03,2.06255,-2.8373,2.0553
A36-D20-A04,2.06255,-2.8373,2.0413
A36-D20-A05,2.06255,-2.8373,2.0471
A36-D20-A06,2.06255,-2.8373,2.0376
A36-D20-A07,2.06255,-2.8373,2.0364
A36-D20-A08,2.06255,-2.8373,2.0417
A36-D20-A09,2.06255,-2.8373,2.0468
A36-D20-A10,2.06255,-2.8373,2.0487
A36-D20-A11,2.06255,-2.8373,1.95575
A36-D20-A12,2.06255,-2.8373,2.0611
A36-D20-A13,2.06255,-2.8373,2.0386
A36-D20-A14,2.06255,-2.8373,2.0421
A36-D20-A15,2.06255,-2.8373,2.04055
A36-D20-A16,2.06255,-2.8373,2.0364
A36-D20-A17,2.06255,-2.8373,2.05756
A36-D20-A18,2.06255,-2.8373,2.0657
A36-D20-A19,2.06255,-2.8373,2.0385
A36-D20-A20,2.06255,-2.8373,1.92952
A36-D20-A21,2.06255,-2.8373,2.0019
A36-D20-A22,2.06255,-2.8373,1.99715
A36-D20-A23,2.06255,-2.8373,2.00205
A36-D20-A24,2.06255,-2.8373,2.0839
A36-D20-A25,2.06255,-2.8373,2.05522
A36-D20-A26,2.06255,-2.8373,1.92297
A36-D20-A27,2.06255,-2.8373,2.0775
A36-D20-A28,2.06255,-2.8373,2.0745
A36-D20-A29,2.06255,-2.8373,2.0737
A36-D20-A30,2.06255,-2.8373,1.982
A36-D20-A31,2.06255,-2.8373,2.303
A36-D20-A32,2.06255,-2.8373,2.0549
A36-D20-A33,2.06255,-2.8373,2.06
A36-D20-A34,2.06255,-2.8373,2.05475
A36-D20-A35,2.06255,-2.8373,2.018
A36-D20-A36,2.06255,-2.8373,2.06255
A36-D20-A37,2.06255,-2.8373,2.0434
A36-D20-A38,2.06255,-2.8373,2.0346
A36-D20-A39,2.06255,-2.8373,2.05155
A36-D20-A40,2.06255,-2.8373,2.0518
A36-D20-A41,2.06255,-2.8373,2.04075
A36-D21-A01,2.06255,-2.8309,2.0526
A36-D21-A02,2.06255,-2.8309,2.04761
A36-D21-A03,2.06255,-2.8309,2.0553
A36-D21-A04,2.06255,-2.8309,2.0413
A36-D21-A05,2.06255,-2.8309,2.0471
A36-D21-A06,2.06255,-2.8309,2.0376
A36-D21-A07,2.06255,-2.8309,2.0364
A36-D21-A08,2.06255,-2.8309,2.0417
A36-D21-A09,2.06255,-2.8309,2.0468
A36-D21-A10,2.06255,-2.8309,2.0487
A36-D21-A11,2.06255,-2.8309,1.95575
A36-D21-A12,2.06255,-2.8309,2.0611
A36-D21-A13,2.06255,-2.8309,2.0386
A36-D21-A14,2.06255,-2.8309,2.0421
A36-D21-A15,2.06255,-2.8309,2.04055
A36-D21-A16,2.06255,-2.8309,2.0364
A36-D21-A17,2.06255,-2.8309,2.05756
A36-D21-A18,2.06255,-2.8309,2.0657
A36-D21-A19,2.06255,-2.8309,2.0385
A36-D21-A20,2.06255,-2.8309,1.92952
A36-D21-A21,2.06255,-2.8309,2.0019
A36-D21-A22,2.06255,-2.8309,1.99715
A36-D21-A23,2.06255,-2.8309,2.00205
A36-D21-A24,2.06255,-2.8309,2.0839
A36-D21-A25,2.06255,-2.8309,2.05522
A36-D21-A26,2.06255,-2.8309,1.92297
A36-D21-A27,2.06255,-2.8309,2.0775
A36-D21-A28,2.06255,-2.8309,2.0745
A36-D21-A29,2.06255,-2.8309,2.0737
A36-D21-A30,2.06255,-2.8309,1.982
A36-D21-A31,2.06255,-2.8309,2.303
A36-D21-A32,2.06255,-2.8309,2.0549
A36-D21-A33,2.06255,-2.8309,2.06
A36-D21-A34,2.06255,-2.8309,2.05475
A36-D21-A35,2.06255,-2.8309,2.018
A36-D21-A36,2.06255,-2.8309,2.06255
A36-D21-A37,2.06255,-2.8309,2.0434
A36-D21-A38,2.06255,-2.8309,2.0346
A36-D21-A39,2.06255,-2.8309,2.05155
A36-D21-A40,2.06255,-2.8309,2.0518
A36-D21-A41,2.06255,-2.8309,2.04075
A36-D22-A01,2.06255,-2.8516,2.0526
A36-D22-A02,2.06255,-2.8516,2.04761
A36-D22-A03,2.06255,-2.8516,2.0553
A36-D22-A04,2.06255,-2.8516,2.0413
A36-D22-A05,2.06255,-2.8516,2.0471
A36-D22-A06,2.06255,-2.8516,2.0376
A36-D22-A07,2.06255,-2.8516,2.0364
A36-D22-A08,2.06255,-2.8516,2.0417
A36-D22-A09,2.06255,-2.8516,2.0468
A36-D22-A10,2.06255,-2.8516,2.0487
A36-D22-A11,2.06255,-2.8516,1.95575
A36-D22-A12,2.06255,-2.8516,2.0611
A36-D22-A13,2.06255,-2.8516,2.0386
A36-D22-A14,2.06255,-2.8516,2.0421
A36-D22-A15,2.06255,-2.8516,2.04055
A36-D22-A16,2.06255,-2.8516,2.0364
A36-D22-A17,2.06255,-2.8516,2.05756
A36-D22-A18,2.06255,-2.8516,2.0657
A36-D22-A19,2.06255,-2.8516,2.0385
A36-D22-A20,2.06255,-2.8516,1.92952
A36-D22-A21,2.06255,-2.8516,2.0019
A36-D22-A22,2.06255,-2.8516,1.99715
A36-D22-A23,2.06255,-2.8516,2.00205
A36-D22-A24,2.06255,-2.8516,2.0839
A36-D22-A25,2.06255,-2.8516,2.05522
A36-D22-A26,2.06255,-2.8516,1.92297
A36-D22-A27,2.06255,-2.8516,2.0775
A36-D22-A28,2.06255,-2.8516,2.0745
A36-D22-A29,2.06255,-2.8516,2.0737
A36-D22-A30,2.06255,-2.8516,1.982
A36-D22-A31,2.06255,-2.8516,2.303
A36-D22-A32,2.06255,-2.8516,2.0549
A36-D22-A33,2.06255,-2.8516,2.06
A36-D22-A34,2.06255,-2.8516,2.05475
A36-D22-A35,2.06255,-2.8516,2.018
A36-D22-A36,2.06255,-2.8516,2.06255
A36-D22-A37,2.06255,-2.8516,2.0434
A36-D22-A38,2.06255,-2.8516,2.0346
A36-D22-A39,2.06255,-2.8516,2.05155
A36-D22-A40,2.06255,-2.8516,2.0518
A36-D22-A41,2.06255,-2.8516,2.04075
A36-D23-A01,2.06255,-2.8417,2.0526
A36-D23-A02,2.06255,-2.8417,2.04761
A36-D23-A03,2.06255,-2.8417,2.0553
A36-D23-A04,2.06255,-2.8417,2.0413
A36-D23-A05,2.06255,-2.8417,2.0471
A36-D23-A06,2.06255,-2.8417,2.0376
A36-D23-A07,2.06255,-2.8417,2.0364
A36-D23-A08,2.06255,-2.8417,2.0417
A36-D23-A09,2.06255,-2.8417,2.0468
A36-D23-A10,2.06255,-2.8417,2.0487
A36-D23-A11,2.06255,-2.8417,1.95575
A36-D23-A12,2.06255,-2.8417,2.0611
A36-D23-A13,2.06255,-2.8417,2.0386
A36-D23-A14,2.06255,-2.8417,2.0421
A36-D23-A15,2.06255,-2.8417,2.04055
A36-D23-A16,2.06255,-2.8417,2.0364
A36-D23-A17,2.06255,-2.8417,2.05756
A36-D23-A18,2.06255,-2.8417,2.0657
A36-D23-A19,2.06255,-2.8417,2.0385
A36-D23-A20,2.06255,-2.8417,1.92952
A36-D23-A21,2.06255,-2.8417,2.0019
A36-D23-A22,2.06255,-2.8417,1.99715
A36-D23-A23,2.06255,-2.8417,2.00205
A36-D23-A24,2.06255,-2.8417,2.0839
A36-D23-A25,2.06255,-2.8417,2.05522
A36-D23-A26,2.06255,-2.8417,1.92297
A36-D23-A27,2.06255,-2.8417,2.0775
A36-D23-A28,2.06255,-2.8417,2.0745
A36-D23-A29,2.06255,-2.8417,2.0737
A36-D23-A30,2.06255,-2.8417,1.982
A36-D23-A31,2.06255,-2.8417,2.303
A36-D23-A32,2.06255,-2.8417,2.0549
A36-D23-A33,2.06255,-2.8417,2.06
A36-D23-A34,2.06255,-2.8417,2.05475
A36-D23-A35,2.06255,-2.8417,2.018
A36-D23-A36,2.06255,-2.8417,2.06255
A36-D23-A37,2.06255,-2.8417,2.0434
A36-D23-A38,2.06255,-2.8417,2.0346
A36-D23-A39,2.06255,-2.8417,2.05155
A36-D23-A40,2.06255,-2.8417,2.0518
A36-D23-A41,2.06255,-2.8417,2.04075
A36-D24-A01,2.06255,-2.8264,2.0526
A36-D24-A02,2.06255,-2.8264,2.04761
A36-D24-A03,2.06255,-2.8264,2.0553
A36-D24-A04,2.06255,-2.8264,2.0413
A36-D24-A05,2.06255,-2.8264,2.0471
A36-D24-A06,2.06255,-2.8264,2.0376
A36-D24-A07,2.06255,-2.8264,2.0364
A36-D24-A08,2.06255,-2.8264,2.0417
A36-D24-A09,2.06255,-2.8264,2.0468
A36-D24-A10,2.06255,-2.8264,2.0487
A36-D24-A11,2.06255,-2.8264,1.95575
A36-D24-A12,2.06255,-2.8264,2.0611
A36-D24-A13,2.06255,-2.8264,2.0386
A36-D24-A14,2.06255,-2.8264,2.0421
A36-D24-A15,2.06255,-2.8264,2.04055
A36-D24-A16,2.06255,-2.8264,2.0364
A36-D24-A17,2.06255,-2.8264,2.05756
A36-D24-A18,2.06255,-2.8264,2.0657
A36-D24-A19,2.06255,-2.8264,2.0385
A36-D24-A20,2.06255,-2.8264,1.92952
A36-D24-A21,2.06255,-2.8264,2.0019
A36-D24-A22,2.06255,-2.8264,1.99715
A36-D24-A23,2.06255,-2.8264,2.00205
A36-D24-A24,2.06255,-2.8264,2.0839
A36-D24-A25,2.06255,-2.8264,2.05522
A36-D24-A26,2.06255,-2.8264,1.92297
A36-D24-A27,2.06255,-2.8264,2.0775
A36-D24-A28,2.06255,-2.8264,2.0745
A36-D24-A29,2.06255,-2.8264,2.0737
A36-D24-A30,2.06255,-2.8264,1.982
A36-D24-A31,2.06255,-2.8264,2.303
A36-D24-A32,2.06255,-2.8264,2.0549
A36-D24-A33,2.06255,-2.8264,2.06
A36-D24-A34,2.06255,-2.8264,2.05475
A36-D24-A35,2.06255,-2.8264,2.018
A36-D24-A36,2.06255,-2.8264,2.06255
A36-D24-A37,2.06255,-2.8264,2.0434
A36-D24-A38,2.06255,-2.8264,2.0346
A36-D24-A39,2.06255,-2.8264,2.05155
A36-D24-A40,2.06255,-2.8264,2.0518
A36-D24-A41,2.06255,-2.8264,2.04075
A36-D25-A01,2.06255,-2.8375,2.0526
A36-D25-A02,2.06255,-2.8375,2.04761
A36-D25-A03,2.06255,-2.8375,2.0553
A36-D25-A04,2.06255,-2.8375,2.0413
A36-D25-A05,2.06255,-2.8375,2.0471
A36-D25-A06,2.06255,-2.8375,2.0376
A36-D25-A07,2.06255,-2.8375,2.0364
A36-D25-A08,2.06255,-2.8375,2.0417
A36-D25-A09,2.06255,-2.8375,2.0468
A36-D25-A10,2.06255,-2.8375,2.0487
A36-D25-A11,2.06255,-2.8375,1.95575
A36-D25-A12,2.06255,-2.8375,2.0611
A36-D25-A13,2.06255,-2.8375,2.0386
A36-D25-A14,2.06255,-2.8375,2.0421
A36-D25-A15,2.06255,-2.8375,2.04055
A36-D25-A16,2.06255,-2.8375,2.0364
A36-D25-A17,2.06255,-2.8375,2.05756
A36-D25-A18,2.06255,-2.8375,2.0657
A36-D25-A19,2.06255,-2.8375,2.0385
A36-D25-A20,2.06255,-2.8375,1.92952
A36-D25-A21,2.06255,-2.8375,2.0019
A36-D25-A22,2.06255,-2.8375,1.99715
A36-D25-A23,2.06255,-2.8375,2.00205
A36-D25-A24,2.06255,-2.8375,2.0839
A36-D25-A25,2.06255,-2.8375,2.05522
A36-D25-A26,2.06255,-2.8375,1.92297
A36-D25-A27,2.06255,-2.8375,2.0775
A36-D25-A28,2.06255,-2.8375,2.0745
A36-D25-A29,2.06255,-2.8375,2.0737
A36-D25-A30,2.06255,-2.8375,1.982
A36-D25-A31,2.06255,-2.8375,2.303
A36-D25-A32,2.06255,-2.8375,2.0549
A36-D25-A33,2.06255,-2.8375,2.06
A36-D25-A34,2.06255,-2.8375,2.05475
A36-D25-A35,2.06255,-2.8375,2.018
A36-D25-A36,2.06255,-2.8375,2.06255
A36-D25-A37,2.06255,-2.8375,2.0434
A36-D25-A38,2.06255,-2.8375,2.0346
A36-D25-A39,2.06255,-2.8375,2.05155
A36-D25-A40,2.06255,-2.8375,2.0518
A36-D25-A41,2.06255,-2.8375,2.04075
A36-D26-A01,2.06255,-2.733,2.0526
A36-D26-A02,2.06255,-2.733,2.04761
A36-D26-A03,2.06255,-2.733,2.0553
A36-D26-A04,2.06255,-2.733,2.0413
A36-D26-A05,2.06255,-2.733,2.0471
A36-D26-A06,2.06255,-2.733,2.0376
A36-D26-A07,2.06255,-2.733,2.0364
A36-D26-A08,2.06255,-2.733,2.0417
A36-D26-A09,2.06255,-2.733,2.0468
A36-D26-A10,2.06255,-2.733,2.0487
A36-D26-A11,2.06255,-2.733,1.95575
A36-D26-A12,2.06255,-2.733,2.0611
A36-D26-A13,2.06255,-2.733,2.0386
A36-D26-A14,2.06255,-2.733,2.0421
A36-D26-A15,2.06255,-2.733,2.04055
A36-D26-A16,2.06255,-2.733,2.0364
A36-D26-A17,2.06255,-2.733,2.05756
A36-D26-A18,2.06255,-2.733,2.0657
A36-D26-A19,2.06255,-2.733,2.0385
A36-D26-A20,2.06255,-2.733,1.92952
A36-D26-A21,2.06255,-2.733,2.0019
A36-D26-A22,2.06255,-2.733,1.99715
A36-D26-A23,2.06255,-2.733,2.00205
A36-D26-A24,2.06255,-2.733,2.0839
A36-D26-A25,2.06255,-2.733,2.05522
A36-D26-A26,2.06255,-2.733,1.92297
A36-D26-A27,2.06255,-2.733,2.0775
A36-D26-A28,2.06255,-2.733,2.0745
A36-D26-A29,2.06255,-2.733,2.0737
A36-D26-A30,2.06255,-2.733,1.982
A36-D26-A31,2.06255,-2.733,2.303
A36-D26-A32,2.06255,-2.733,2.0549
A36-D26-A33,2.06255,-2.733,2.06
A36-D26-A34,2.06255,-2.733,2.05475
A36-D26-A35,2.06255,-2.733,2.018
A36-D26-A36,2.06255,-2.733,2.06255
A36-D26-A37,2.06255,-2.733,2.0434
A36-D26-A38,2.06255,-2.733,2.0346
A36-D26-A39,2.06255,-2.733,2.05155
A36-D26-A40,2.06255,-2.733,2.0518
A36-D26-A41,2.06255,-2.733,2.04075
A36-D27-A01,2.06255,-2.6591,2.0526
A36-D27-A02,2.06255,-2.6591,2.04761
A36-D27-A03,2.06255,-2.6591,2.0553
A36-D27-A04,2.06255,-2.6591,2.0413
A36-D27-A05,2.06255,-2.6591,2.0471
A36-D27-A06,2.06255,-2.6591,2.0376
A36-D27-A07,2.06255,-2.6591,2.0364
A36-D27-A08,2.06255,-2.6591,2.0417
A36-D27-A09,2.06255,-2.6591,2.0468
A36-D27-A10,2.06255,-2.6591,2.0487
A36-D27-A11,2.06255,-2.6591,1.95575
A36-D27-A12,2.06255,-2.6591,2.0611
A36-D27-A13,2.06255,-2.6591,2.0386
A36-D27-A14,2.06255,-2.6591,2.0421
A36-D27-A15,2.06255,-2.6591,2.04055
A36-D27-A16,2.06255,-2.6591,2.0364
A36-D27-A17,2.06255,-2.6591,2.05756
A36-D27-A18,2.06255,-2.6591,2.0657
A36-D27-A19,2.06255,-2.6591,2.0385
A36-D27-A20,2.06255,-2.6591,1.92952
A36-D27-A21,2.06255,-2.6591,2.0019
A36-D27-A22,2.06255,-2.6591,1.99715
A36-D27-A23,2.06255,-2.6591,2.00205
A36-D27-A24,2.06255,-2.6591,2.0839
A36-D27-A25,2.06255,-2.6591,2.05522
A36-D27-A26,2.06255,-2.6591,1.92297
A36-D27-A27,2.06255,-2.6591,2.0775
A36-D27-A28,2.06255,-2.6591,2.0745
A36-D27-A29,2.06255,-2.6591,2.0737
A36-D27-A30,2.06255,-2.6591,1.982
A36-D27-A31,2.06255,-2.6591,2.303
A36-D27-A32,2.06255,-2.6591,2.0549
A36-D27-A33,2.06255,-2.6591,2.06
A36-D27-A34,2.06255,-2.6591,2.05475
A36-D27-A35,2.06255,-2.6591,2.018
A36-D27-A36,2.06255,-2.6591,2.06255
A36-D27-A37,2.06255,-2.6591,2.0434
A36-D27-A38,2.06255,-2.6591,2.0346
A36-D27-A39,2.06255,-2.6591,2.05155
A36-D27-A40,2.06255,-2.6591,2.0518
A36-D27-A41,2.06255,-2.6591,2.04075
A36-D28-A01,2.06255,-3.0404,2.0526
A36-D28-A02,2.06255,-3.0404,2.04761
A36-D28-A03,2.06255,-3.0404,2.0553
A36-D28-A04,2.06255,-3.0404,2.0413
A36-D28-A05,2.06255,-3.0404,2.0471
A36-D28-A06,2.06255,-3.0404,2.0376
A36-D28-A07,2.06255,-3.0404,2.0364
A36-D28-A08,2.06255,-3.0404,2.0417
A36-D28-A09,2.06255,-3.0404,2.0468
A36-D28-A10,2.06255,-3.0404,2.0487
A36-D28-A11,2.06255,-3.0404,1.95575
A36-D28-A12,2.06255,-3.0404,2.0611
A36-D28-A13,2.06255,-3.0404,2.0386
A36-D28-A14,2.06255,-3.0404,2.0421
A36-D28-A15,2.06255,-3.0404,2.04055
A36-D28-A16,2.06255,-3.0404,2.0364
A36-D28-A17,2.06255,-3.0404,2.05756
A36-D28-A18,2.06255,-3.0404,2.0657
A36-D28-A19,2.06255,-3.0404,2.0385
A36-D28-A20,2.06255,-3.0404,1.92952
A36-D28-A21,2.06255,-3.0404,2.0019
A36-D28-A22,2.06255,-3.0404,1.99715
A36-D28-A23,2.06255,-3.0404,2.00205
A36-D28-A24,2.06255,-3.0404,2.0839
A36-D28-A25,2.06255,-3.0404,2.05522
A36-D28-A26,2.06255,-3.0404,1.92297
A36-D28-A27,2.06255,-3.0404,2.0775
A36-D28-A28,2.06255,-3.0404,2.0745
A36-D28-A29,2.06255,-3.0404,2.0737
A36-D28-A30,2.06255,-3.0404,1.982
A36-D28-A31,2.06255,-3.0404,2.303
A36-D28-A32,2.06255,-3.0404,2.0549
A36-D28-A33,2.06255,-3.0404,2.06
A36-D28-A34,2.06255,-3.0404,2.05475
A36-D28-A35,2.06255,-3.0404,2.018
A36-D28-A36,2.06255,-3.0404,2.06255
A36-D28-A37,2.06255,-3.0404,2.0434
A36-D28-A38,2.06255,-3.0404,2.0346
A36-D28-A39,2.06255,-3.0404,2.05155
A36-D28-A40,2.06255,-3.0404,2.0518
A36-D28-A41,2.06255,-3.0404,2.04075
A36-D29-A01,2.06255,-2.9239,2.0526
A36-D29-A02,2.06255,-2.9239,2.04761
A36-D29-A03,2.06255,-2.9239,2.0553
A36-D29-A04,2.06255,-2.9239,2.0413
A36-D29-A05,2.06255,-2.9239,2.0471
A36-D29-A06,2.06255,-2.9239,2.0376
A36-D29-A07,2.06255,-2.9239,2.0364
A36-D29-A08,2.06255,-2.9239,2.0417
A36-D29-A09,2.06255,-2.9239,2.0468
A36-D29-A10,2.06255,-2.9239,2.0487
A36-D29-A11,2.06255,-2.9239,1.95575
A36-D29-A12,2.06255,-2.9239,2.0611
A36-D29-A13,2.06255,-2.9239,2.0386
A36-D29-A14,2.06255,-2.9239,2.0421
A36-D29-A15,2.06255,-2.9239,2.04055
A36-D29-A16,2.06255,-2.9239,2.0364
A36-D29-A17,2.06255,-2.9239,2.05756
A36-D29-A18,2.06255,-2.9239,2.0657
A36-D29-A19,2.06255,-2.9239,2.0385
A36-D29-A20,2.06255,-2.9239,1.92952
A36-D29-A21,2.06255,-2.9239,2.0019
A36-D29-A22,2.06255,-2.9239,1.99715
A36-D29-A23,2.06255,-2.9239,2.00205
A36-D29-A24,2.06255,-2.9239,2.0839
A36-D29-A25,2.06255,-2.9239,2.05522
A36-D29-A26,2.06255,-2.9239,1.92297
A36-D29-A27,2.06255,-2.9239,2.0775
A36-D29-A28,2.06255,-2.9239,2.0745
A36-D29-A29,2.06255,-2.9239,2.0737
A36-D29-A30,2.06255,-2.9239,1.982
A36-D29-A31,2.06255,-2.9239,2.303
A36-D29-A32,2.06255,-2.9239,2.0549
A36-D29-A33,2.06255,-2.9239,2.06
A36-D29-A34,2.06255,-2.9239,2.05475
A36-D29-A35,2.06255,-2.9239,2.018
A36-D29-A36,2.06255,-2.9239,2.06255
A36-D29-A37,2.06255,-2.9239,2.0434
A36-D29-A38,2.06255,-2.9239,2.0346
A36-D29-A39,2.06255,-2.9239,2.05155
A36-D29-A40,2.06255,-2.9239,2.0518
A36-D29-A41,2.06255,-2.9239,2.04075
A36-D30-A01,2.06255,-2.842,2.0526
A36-D30-A02,2.06255,-2.842,2.04761
A36-D30-A03,2.06255,-2.842,2.0553
A36-D30-A04,2.06255,-2.842,2.0413
A36-D30-A05,2.06255,-2.842,2.0471
A36-D30-A06,2.06255,-2.842,2.0376
A36-D30-A07,2.06255,-2.842,2.0364
A36-D30-A08,2.06255,-2.842,2.0417
A36-D30-A09,2.06255,-2.842,2.0468
A36-D30-A10,2.06255,-2.842,2.0487
A36-D30-A11,2.06255,-2.842,1.95575
A36-D30-A12,2.06255,-2.842,2.0611
A36-D30-A13,2.06255,-2.842,2.0386
A36-D30-A14,2.06255,-2.842,2.0421
A36-D30-A15,2.06255,-2.842,2.04055
A36-D30-A16,2.06255,-2.842,2.0364
A36-D30-A17,2.06255,-2.842,2.05756
A36-D30-A18,2.06255,-2.842,2.0657
A36-D30-A19,2.06255,-2.842,2.0385
A36-D30-A20,2.06255,-2.842,1.92952
A36-D30-A21,2.06255,-2.842,2.0019
A36-D30-A22,2.06255,-2.842,1.99715
A36-D30-A23,2.06255,-2.842,2.00205
A36-D30-A24,2.06255,-2.842,2.0839
A36-D30-A25,2.06255,-2.842,2.05522
A36-D30-A26,2.06255,-2.842,1.92297
A36-D30-A27,2.06255,-2.842,2.0775
A36-D30-A28,2.06255,-2.842,2.0745
A36-D30-A29,2.06255,-2.842,2.0737
A36-D30-A30,2.06255,-2.842,1.982
A36-D30-A31,2.06255,-2.842,2.303
A36-D30-A32,2.06255,-2.842,2.0549
A36-D30-A33,2.06255,-2.842,2.06
A36-D30-A34,2.06255,-2.842,2.05475
A36-D30-A35,2.06255,-2.842,2.018
A36-D30-A36,2.06255,-2.842,2.06255
A36-D30-A37,2.06255,-2.842,2.0434
A36-D30-A38,2.06255,-2.842,2.0346
A36-D30-A39,2.06255,-2.842,2.05155
A36-D30-A40,2.06255,-2.842,2.0518
A36-D30-A41,2.06255,-2.842,2.04075
A36-D31-A01,2.06255,-2.8364,2.0526
A36-D31-A02,2.06255,-2.8364,2.04761
A36-D31-A03,2.06255,-2.8364,2.0553
A36-D31-A04,2.06255,-2.8364,2.0413
A36-D31-A05,2.06255,-2.8364,2.0471
A36-D31-A06,2.06255,-2.8364,2.0376
A36-D31-A07,2.06255,-2.8364,2.0364
A36-D31-A08,2.06255,-2.8364,2.0417
A36-D31-A09,2.06255,-2.8364,2.0468
A36-D31-A10,2.06255,-2.8364,2.0487
A36-D31-A11,2.06255,-2.8364,1.95575
A36-D31-A12,2.06255,-2.8364,2.0611
A36-D31-A13,2.06255,-2.8364,2.0386
A36-D31-A14,2.06255,-2.8364,2.0421
